%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
47.0, -94.434343831148, -26.951589030679315, 13.315913792233914, 5.955790679436177, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189591464E9, 0.0, 2025-03-05 10:56:29.591
48.0, -28.38771061366424, 107.5501729757525, 12.67639089981094, 60.378814834635705, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895915973E9, 0.0, 2025-03-05 10:56:29.591
48.0, -109.47248155297711, -34.29675254365429, 10.170657929498702, -17.97956903697923, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218959173E9, 0.0, 2025-03-05 10:56:29.591
49.0, -168.5442013530992, -167.7251632628031, 11.030834919307381, -74.64279326563701, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189592255E9, 0.0, 2025-03-05 10:56:29.592
49.0, -84.74426304595545, -30.39229698991403, 12.575413601007313, 3.981123502831906, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895923393E9, 0.0, 2025-03-05 10:56:29.592
50.0, -21.86532509094104, 107.42675627721474, 13.974136184435338, 53.934967210981995, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895928824E9, 0.0, 2025-03-05 10:56:29.592
50.0, -107.06398598151281, -39.78318577865139, 10.013582131359726, -13.940477084834129, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189592962E9, 0.0, 2025-03-05 10:56:29.592
51.0, -168.18517095735297, -171.41644451906905, 12.912004597019404, -66.92363975709304, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721896210861E9, 0.0, 2025-03-05 10:56:29.621
51.0, -92.29512105649337, -28.182016116101295, 9.291781439911574, 15.036267771851271, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721896211896E9, 0.0, 2025-03-05 10:56:29.621
52.0, -24.81610615598038, 116.28657927224413, 13.125178894493729, 65.86150816967711, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721896215675E9, 0.0, 2025-03-05 10:56:29.621
